UserId;DeviceModel;Browser;OS;UserAgent;IP;IPCountry ;Site;HourId
22068258;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/76.0.3809.81 Mobile/15E148 Safari/605.1";94.15.197.127;United Kingdom;a.com;13
23384564;Apple iPad;Safari;iOS;"Mozilla/5.0 (iPad; CPU OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1";104.50.19.146;United States;a.com;8
22430380;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";100.35.17.202;United States;a.com;9
29576072;Desktop;Internet Explorer;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763";72.29.184.50;United States;a.com;8
22600713;Desktop;Internet Explorer;Windows;"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko";84.68.45.196;United Kingdom;a.com;19
29079485;Desktop;Chrome;Mac;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";69.204.124.111;United States;a.com;11
27075701;Samsung Galaxy Amp Prime 3 2018;Other;Android;"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-J337U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36";71.60.245.155;United States;a.com;0
17781512;Desktop;Chrome;Mac;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36";99.108.219.32;United States;a.com;8
29763499;Samsung Galaxy S8;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; SM-G950U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";98.183.171.134;United States;a.com;10
26512780;Desktop;Chrome;Mac;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";173.239.199.110;United States;a.com;0
21875207;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";5.14.83.201;Romania;a.com;15
20791812;Desktop;Chrome;Chrome;"Mozilla/5.0 (X11; CrOS x86_64 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.144 Safari/537.36";173.93.227.98;United States;a.com;12
28061799;Desktop;Other;Linux;"Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.0.0 Safari/538.1";173.21.123.210;United States;a.com;7
29258275;Desktop;Internet Explorer;Windows;"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko";54.84.167.37;United States;a.com;0
22121876;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";163.198.181.114;United States;a.com;5
28853612;Apple iPad;Safari;iOS;"Mozilla/5.0 (iPad; CPU OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";72.204.4.242;United States;a.com;10
24814426;Samsung Galaxy S9+;Chrome;Android;"Mozilla/5.0 (Linux; Android 8.0.0; SM-G965U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36";24.186.230.42;United States;a.com;5
23747483;Apple iPhone;Safari Web View;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148";172.114.6.44;United States;a.com;22
24563660;Desktop;Safari;Mac;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15";136.61.167.26;United States;a.com;10
28135809;Samsung Galaxy Note8;Other;Android;"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-N950U Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36";174.219.9.13;United States;a.com;8
21553360;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36";5.90.242.52;Italy;a.com;8
27275412;Samsung Galaxy S9;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";107.77.218.218;United States;a.com;14
25158738;Apple iPad;Safari;iOS;"Mozilla/5.0 (iPad; CPU OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";173.24.114.100;United States;a.com;1
22600713;Desktop;Internet Explorer;Windows;"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko";84.68.45.196;United Kingdom;a.com;9
23820170;Samsung Galaxy S10;Chrome Web View;Android;"Mozilla/5.0 (Linux; Android 9; SM-G973U Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.89 Mobile Safari/537.36 [FBIA/FB4A;FBAV/233.0.0.36.117;]";107.77.241.38;United States;a.com;14
24756711;Desktop;Firefox;Mac;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:68.0) Gecko/20100101 Firefox/68.0";47.148.133.206;United States;a.com;19
22068258;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/76.0.3809.81 Mobile/15E148 Safari/605.1";94.15.197.127;United Kingdom;a.com;21
29845273;Samsung Galaxy Tab S4;Other;Android;"Mozilla/5.0 (Linux; Android 9; SM-T830 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.89 Safari/537.36";78.95.4.45;Saudi Arabia;a.com;6
25415792;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1";98.209.216.100;United States;a.com;8
15051499;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1";174.198.19.180;United States;a.com;7
25078558;Desktop;Chrome;Windows;Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36;138.207.223.7;United States;a.com;1
28698182;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";76.178.190.140;United States;a.com;17
27387805;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";67.2.234.176;United States;a.com;7
27512791;Samsung Galaxy S8+;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; SM-G955U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";185.147.117.18;Italy;a.com;8
28175653;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";70.35.106.252;United States;a.com;10
29390197;Samsung Galaxy Tab A 10.1;Chrome;Android;"Mozilla/5.0 (Linux; Android 7.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Safari/537.36";75.181.32.205;United States;a.com;16
29858753;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";174.231.5.242;United States;a.com;9
25740312;Desktop;Internet Explorer;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362";71.226.146.223;United States;a.com;0
28847953;LG Fortune;Chrome;Android;"Mozilla/5.0 (Linux; Android 6.0.1; LG-M153) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";67.245.62.58;United States;a.com;10
23180633;Apple iPad;Safari;iOS;"Mozilla/5.0 (iPad; CPU OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";75.108.105.154;United States;a.com;19
29675479;Desktop;Chrome;Chrome;"Mozilla/5.0 (X11; CrOS x86_64 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.144 Safari/537.36";107.72.178.142;United States;a.com;9
26201360;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36";134.228.225.143;United States;a.com;23
24623979;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36";73.57.114.189;United States;a.com;12
28692317;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";107.77.216.138;United States;a.com;23
26739419;Desktop;Internet Explorer;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763";174.240.128.207;United States;a.com;8
29493900;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";50.82.63.143;United States;a.com;14
23636119;Desktop;Chrome;Mac;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.87 Safari/537.36";174.230.7.228;United States;a.com;8
22922560;Samsung Galaxy S9+;Other;Android;"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G965U Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.2 Chrome/67.0.3396.87 Mobile Safari/537.36";72.45.22.69;United States;a.com;12
18976270;Samsung Galaxy J3 2017;Chrome;Android;"Mozilla/5.0 (Linux; Android 8.1.0; SM-J327V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36";107.77.199.91;United States;a.com;14
20453229;Desktop;Firefox;Mac;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:68.0) Gecko/20100101 Firefox/68.0";70.255.96.55;United States;a.com;10
29777236;Samsung Galaxy S10+;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; SM-G975U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";68.46.42.252;United States;a.com;13
26170003;Desktop;Firefox;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0";208.54.83.178;United States;a.com;11
29084850;Samsung Galaxy S9;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";69.180.144.222;United States;a.com;13
13424226;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";176.48.170.252;Russia;a.com;13
25740312;Desktop;Internet Explorer;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362";71.226.146.223;United States;a.com;7
29684829;Desktop;Chrome;Windows;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36;5.173.152.150;Poland;a.com;10
17242758;Desktop;Firefox;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0";172.2.255.192;United States;a.com;9
28651039;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";74.88.28.203;United States;a.com;14
25415792;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1";98.209.216.100;United States;a.com;11
28293037;Samsung Galaxy S9+;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; SM-G965U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36";69.141.81.218;United States;a.com;10
28926510;Google Pixel 2 XL;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; Pixel 2 XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";107.204.104.178;United States;a.com;10
29400181;Apple iPhone;Safari Web View;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone9,1;FBMD/iPhone;FBSN/iOS;FBSV/12.3.1;FBSS/2;FBCR/Verizon;FBID/phone;FBLC/en_US;FBOP/5]";155.186.199.44;United States;a.com;20
27512791;Samsung Galaxy S8+;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; SM-G955U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";185.147.117.18;Italy;a.com;23
26893088;Samsung Galaxy S10;Other;Android;"Mozilla/5.0 (Linux; Android 9; SM-G973U Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.89 Mobile Safari/537.36 Flipboard/4.2.20/4703,4.2.20.4703";99.203.27.148;United States;a.com;10
22600713;Desktop;Internet Explorer;Windows;"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko";84.68.45.196;United Kingdom;a.com;9
29390197;Samsung Galaxy Tab A 10.1;Chrome;Android;"Mozilla/5.0 (Linux; Android 7.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Safari/537.36";75.181.32.205;United States;a.com;17
22810333;Apple iPad;Safari;iOS;"Mozilla/5.0 (iPad; CPU OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";69.115.85.140;United States;a.com;11
29777236;Samsung Galaxy S10+;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; SM-G975U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";68.46.42.252;United States;a.com;1
16812412;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";68.193.208.44;United States;a.com;11
29003671;Desktop;Chrome;Mac;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36";68.14.130.93;United States;a.com;10
22121876;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";163.198.181.114;United States;a.com;1
29355072;Desktop;Safari;Mac;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15";69.141.167.31;United States;a.com;12
23424226;Samsung Galaxy S10;Other;Android;"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G973U1 Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36";88.11.143.137;Spain;a.com;23
25976951;Desktop;Internet Explorer;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763";72.69.38.190;United States;a.com;19
29122220;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36";38.114.201.234;United States;a.com;0
23673559;Samsung Galaxy S8;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; SM-G950U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";187.200.68.112;Mexico;a.com;20
27902851;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36";122.110.125.207;Australia;a.com;20
26159500;Apple iPad;Safari;iOS;"Mozilla/5.0 (iPad; CPU OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1";71.232.102.8;United States;a.com;17
29749719;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1";71.215.79.36;United States;a.com;1
26263403;Generic Android 9.0;Firefox;Android;"Mozilla/5.0 (Android 9; Tablet; rv:68.0) Gecko/68.0 Firefox/68.0";209.6.75.234;United States;a.com;14
25809249;Google Pixel 2 XL;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; Pixel 2 XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";51.148.131.198;United Kingdom;a.com;21
22121876;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";163.198.181.114;United States;a.com;1
13222192;Samsung Galaxy J7 (2017);Other;Android;"Mozilla/5.0 (Linux; Android 8.1.0; SAMSUNG SM-J727T Build/M1AJQ) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36";97.103.218.154;United States;a.com;5
23729120;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";68.58.106.121;United States;a.com;9
26324572;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";72.241.109.195;United States;a.com;9
25670263;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";174.196.4.167;United States;a.com;2
17558748;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36";174.235.131.30;United States;a.com;7
27347998;Apple iPhone;Safari Web View;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148";73.35.217.10;United States;a.com;10
29925535;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";18.188.129.161;United States;a.com;21
28543060;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";108.35.221.233;United States;a.com;10
18750612;Google Pixel 3;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; Pixel 3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.143 Mobile Safari/537.36";76.121.250.231;United States;a.com;11
26159500;Apple iPad;Safari;iOS;"Mozilla/5.0 (iPad; CPU OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1";71.232.102.8;United States;a.com;14
20791812;Desktop;Chrome;Chrome;"Mozilla/5.0 (X11; CrOS x86_64 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.144 Safari/537.36";173.93.227.98;United States;a.com;14
28095597;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";216.66.12.60;United States;a.com;9
29232440;Apple iPad;Safari Web View;iOS;"Mozilla/5.0 (iPad; CPU OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148";173.209.171.185;United States;a.com;10
29633155;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";152.86.251.190;United States;a.com;17
26748611;Desktop;Internet Explorer;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763";2.206.54.99;Germany;a.com;14
18864907;Apple iPhone;Safari Web View;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148";67.241.184.174;United States;a.com;22
29057958;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1";162.196.143.222;United States;a.com;7
28175653;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";70.35.106.252;United States;a.com;23
27387805;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";67.2.234.176;United States;a.com;15
25809249;Google Pixel 2 XL;Chrome;Android;"Mozilla/5.0 (Linux; Android 9; Pixel 2 XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";51.148.131.198;United Kingdom;a.com;9
29258275;Desktop;Internet Explorer;Windows;"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko";54.84.167.37;United States;a.com;10
28692317;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";107.77.216.138;United States;a.com;12
26344772;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36";67.209.30.79;United States;a.com;9
26655809;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36";172.58.27.137;United States;a.com;13
18864907;Apple iPhone;Safari Web View;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148";67.241.184.174;United States;a.com;13
29689496;Desktop;Chrome;Windows;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.12 Safari/537.36";174.82.248.178;United States;a.com;12
22068258;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/76.0.3809.81 Mobile/15E148 Safari/605.1";94.15.197.127;United Kingdom;a.com;21
22922560;Samsung Galaxy S9+;Other;Android;"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G965U Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.2 Chrome/67.0.3396.87 Mobile Safari/537.36";72.45.22.69;United States;a.com;19
29912260;Desktop;Chrome;Chrome;"Mozilla/5.0 (X11; CrOS x86_64 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.144 Safari/537.36";173.89.175.35;United States;a.com;18
24756711;Desktop;Firefox;Mac;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:68.0) Gecko/20100101 Firefox/68.0";47.148.133.206;United States;a.com;0
